id,observed_on,time_observed_at,user_id,created_at,updated_at,latitude,longitude,place_town_name,place_county_name,place_state_name,scientific_name,common_name,iconic_taxon_name
38815003,2020-02-18,2020-02-18 17:48:00 UTC,1370558,2020-02-19 01:06:14 UTC,2020-03-02 14:11:15 UTC,41.1509940939,-8.6597045837,,Porto,,Anas platyrhynchos,Mallard,Aves
38815007,2020-02-18,2020-02-18 17:58:00 UTC,1370558,2020-02-19 01:06:17 UTC,2020-03-02 14:11:10 UTC,41.1516969579,-8.6593327118,,Porto,,Turdus merula,Eurasian Blackbird,Aves
38815008,2020-02-18,2020-02-18 18:01:00 UTC,1370558,2020-02-19 01:06:17 UTC,2020-03-02 14:11:11 UTC,41.15105706,-8.6594492698,,Porto,,Anas platyrhynchos,Mallard,Aves
38815011,2020-02-18,2020-02-18 18:17:00 UTC,1370558,2020-02-19 01:06:19 UTC,2020-03-02 14:11:13 UTC,41.1516088039,-8.6617029528,,Porto,,Phoenicurus ochruros,Black Redstart,Aves
38815013,2020-02-18,2020-02-18 17:52:00 UTC,1370558,2020-02-19 01:06:20 UTC,2020-02-19 13:09:48 UTC,41.1516642524,-8.6587067155,,Porto,,Fringilla coelebs,Common Chaffinch,Aves
38815014,2020-02-18,2020-02-18 18:13:00 UTC,1370558,2020-02-19 01:06:21 UTC,2020-03-02 23:00:45 UTC,41.1506121953,-8.6616512292,,Porto,,Pica pica,Eurasian Magpie,Aves
38827137,2020-02-16,2020-02-16 11:49:00 UTC,1045837,2020-02-19 11:23:21 UTC,2020-03-02 23:00:46 UTC,37.0890719,-8.2478796,,Albufeira,,Carduelis carduelis,European Goldfinch,Aves
38827160,2020-02-15,2020-02-15 13:37:00 UTC,1045837,2020-02-19 11:25:16 UTC,2020-02-19 12:46:35 UTC,37.0168293,-8.9405931,,Vila do Bispo,,Saxicola rubicola,European Stonechat,Aves
38828039,2020-02-16,2020-02-16 12:57:00 UTC,1045837,2020-02-19 11:28:38 UTC,2020-03-07 22:30:41 UTC,37.0890719,-8.2478796,,Albufeira,,Chroicocephalus ridibundus,Black-headed Gull,Aves
38830717,2020-02-19,2020-02-19 11:50:46 UTC,2391245,2020-02-19 11:51:55 UTC,2020-02-20 14:36:00 UTC,40.8097846387,-8.1274705846,,São Pedro do Sul,,Erithacus rubecula rubecula,,Aves
38830860,2020-02-19,2020-02-19 11:32:00 UTC,1997051,2020-02-19 12:03:04 UTC,2020-03-18 14:27:47 UTC,39.2440277867,-9.3095371562,,Lourinhã,,Ciconia ciconia,White Stork,Aves
38830942,2020-02-19,2020-02-19 11:14:00 UTC,1997051,2020-02-19 12:10:19 UTC,2020-03-11 17:26:03 UTC,39.245834952,-9.3157753959,,Lourinhã,,Serinus serinus,European Serin,Aves
38830973,2020-02-19,2020-02-19 11:26:00 UTC,1997051,2020-02-19 12:12:05 UTC,2020-03-02 23:00:26 UTC,39.2447674109,-9.3100882693,,Lourinhã,,Saxicola rubicola,European Stonechat,Aves
38830984,2020-02-16,2020-02-16 12:06:00 UTC,1045837,2020-02-19 12:13:16 UTC,2020-03-02 23:00:29 UTC,37.0890719,-8.2478796,,Albufeira,,Passer domesticus,House Sparrow,Aves
38830990,2020-02-19,2020-02-19 11:31:00 UTC,1997051,2020-02-19 12:13:38 UTC,2020-03-02 23:00:28 UTC,39.2440003828,-9.3095034617,,Lourinhã,,Carduelis carduelis,European Goldfinch,Aves
38831164,2020-02-19,2020-02-19 11:03:00 UTC,1997051,2020-02-19 12:24:08 UTC,2020-02-19 12:33:08 UTC,39.255095509,-9.3198166936,,Lourinhã,,Anthus pratensis,Meadow Pipit,Aves
38831209,2020-02-19,2020-02-19 10:56:00 UTC,1997051,2020-02-19 12:28:06 UTC,2020-02-19 12:49:28 UTC,39.2531783152,-9.3221165144,,Lourinhã,,Galerida cristata,Crested Lark,Aves
38831433,2020-02-18,2020-02-18 18:03:00 UTC,1370558,2020-02-19 12:42:37 UTC,2020-03-02 14:10:19 UTC,41.1509688409,-8.6594658237,,Porto,,Ptyonoprogne rupestris,Eurasian Crag Martin,Aves
38831434,2020-02-18,2020-02-18 18:06:00 UTC,1370558,2020-02-19 12:42:37 UTC,2020-03-02 14:10:18 UTC,41.1509383243,-8.6590494874,,Porto,,Alcedo atthis,Common Kingfisher,Aves
38832135,2020-02-18,2020-02-18 16:58:00 UTC,1370558,2020-02-19 13:27:53 UTC,2020-03-02 14:10:17 UTC,41.1478198344,-8.6521829703,,Porto,,Larus fuscus,Lesser Black-backed Gull,Aves
38832136,2020-02-18,2020-02-18 17:00:00 UTC,1370558,2020-02-19 13:27:54 UTC,2020-02-20 15:16:11 UTC,41.1478448202,-8.6528425951,,Porto,,Larus fuscus graellsii,West Atlantic Lesser Black-backed Gull,Aves
38832137,2020-02-18,2020-02-18 17:06:00 UTC,1370558,2020-02-19 13:27:54 UTC,2020-02-20 15:16:08 UTC,41.147874612,-8.6534215472,,Porto,,Larus michahellis michahellis,Yellow-legged Gull (michahellis),Aves
38832138,2020-02-18,2020-02-18 18:00:00 UTC,1370558,2020-02-19 13:27:56 UTC,2020-03-02 14:10:12 UTC,41.1513480243,-8.6593313184,,Porto,,Larus michahellis,Yellow-legged Gull,Aves
38832140,2020-02-18,2020-02-18 15:37:00 UTC,1370558,2020-02-19 13:27:57 UTC,2020-02-19 13:34:42 UTC,41.15928178,-8.6370229669,,Porto,,Larus michahellis,Yellow-legged Gull,Aves
38832141,2020-02-18,2020-02-18 17:24:00 UTC,1370558,2020-02-19 13:27:57 UTC,2020-03-02 14:10:23 UTC,41.1470278731,-8.6563117458,,Porto,,Larus fuscus,Lesser Black-backed Gull,Aves
38834009,2020-02-15,2020-02-15 09:35:00 UTC,1686773,2020-02-19 14:48:35 UTC,2020-02-19 15:01:47 UTC,39.6049836167,-8.4110770417,,Tomar,,Columba livia,Rock Pigeon,Aves
38835456,2020-02-19,2020-02-19 12:09:49 UTC,1698559,2020-02-19 15:36:09 UTC,2020-03-02 14:10:10 UTC,39.3850886363,-8.5336524993,,Golegã,,Ciconia ciconia,White Stork,Aves
38835777,2020-02-19,2020-02-19 14:08:48 UTC,1698559,2020-02-19 15:45:20 UTC,2020-03-02 14:10:59 UTC,39.3850886363,-8.5336524993,,Golegã,,Spinus spinus,Eurasian Siskin,Aves
38836923,2020-02-14,2020-02-14 13:46:00 UTC,1896377,2020-02-19 16:16:14 UTC,2020-03-02 14:10:09 UTC,38.6653189576,-9.1685331492,,Almada,,Carduelis carduelis,European Goldfinch,Aves
38837242,2020-02-09,2020-02-09 12:08:00 UTC,1896377,2020-02-19 16:25:34 UTC,2020-03-11 08:37:36 UTC,38.6033162714,-9.5227299446,,Cascais,,Turdus philomelos,Song Thrush,Aves
38839564,2020-02-19,2020-02-19 11:47:00 UTC,1092269,2020-02-19 17:26:02 UTC,2020-02-23 22:09:00 UTC,38.6649457475,-9.1672453901,,Almada,,Chroicocephalus ridibundus,Black-headed Gull,Aves
38839565,2020-02-19,2020-02-19 08:49:00 UTC,1092269,2020-02-19 17:26:02 UTC,2020-02-19 17:28:44 UTC,38.6647036239,-9.1685709858,,Almada,,Phylloscopus collybita,Common Chiffchaff,Aves
38839566,2020-02-19,2020-02-19 08:27:00 UTC,1092269,2020-02-19 17:26:02 UTC,2020-02-23 22:09:02 UTC,38.6644896758,-9.164900004,,Almada,,Turdus merula,Eurasian Blackbird,Aves
38840976,2020-02-19,2020-02-19 13:26:22 UTC,1531239,2020-02-19 17:33:27 UTC,2020-02-23 22:08:28 UTC,38.6637633333,-9.1682083333,,Almada,,Turdus merula,Eurasian Blackbird,Aves
38841037,2020-02-19,2020-02-19 10:46:57 UTC,1531239,2020-02-19 17:33:39 UTC,2020-02-23 22:08:31 UTC,38.660495,-9.1666183333,,Almada,,Certhia brachydactyla,Short-toed Treecreeper,Aves
38841900,2020-02-19,2020-02-19 11:53:58 UTC,1531239,2020-02-19 17:37:45 UTC,2020-02-23 22:08:44 UTC,38.6649233333,-9.1670183333,,Almada,,Sturnus unicolor,Spotless Starling,Aves
38841970,2020-02-19,2020-02-19 11:53:06 UTC,1531239,2020-02-19 17:38:22 UTC,2020-02-23 22:08:56 UTC,38.6648366667,-9.16712,,Almada,,Sturnus vulgaris,European Starling,Aves
38842089,2020-02-19,2020-02-19 11:35:15 UTC,1531239,2020-02-19 17:39:02 UTC,2020-02-19 19:26:06 UTC,38.66486,-9.1682533333,,Almada,,Buteo buteo,Common Buzzard,Aves
38842098,2020-02-19,2020-02-19 11:36:17 UTC,1531239,2020-02-19 17:39:20 UTC,2020-02-23 22:08:24 UTC,38.6648816667,-9.1682583333,,Almada,,Gallinula chloropus,Eurasian Moorhen,Aves
38842146,2020-02-19,2020-02-19 11:36:17 UTC,1531239,2020-02-19 17:40:25 UTC,2020-02-23 22:08:24 UTC,38.6648816667,-9.1682583333,,Almada,,Fulica atra,Eurasian Coot,Aves
38842191,2020-02-19,2020-02-19 11:48:16 UTC,1531239,2020-02-19 17:42:58 UTC,2020-02-23 22:08:26 UTC,38.6649166667,-9.1671566667,,Almada,,Chroicocephalus ridibundus,Black-headed Gull,Aves
38842310,2020-02-19,2020-02-19 12:36:33 UTC,1531239,2020-02-19 17:46:08 UTC,2020-02-23 22:07:57 UTC,38.6651766667,-9.16854,,Almada,,Cyanistes caeruleus,Eurasian Blue Tit,Aves
38842379,2020-02-19,2020-02-19 11:42:14 UTC,1531239,2020-02-19 17:47:56 UTC,2020-02-23 22:07:55 UTC,38.6649333333,-9.1674983333,,Almada,,Anas platyrhynchos,Mallard,Aves
38842571,2020-02-19,2020-02-19 09:26:20 UTC,1531239,2020-02-19 17:52:13 UTC,2020-02-19 18:19:43 UTC,38.6648266667,-9.1675366667,,Almada,,Ichthyaetus melanocephalus,Mediterranean Gull,Aves
38855792,2020-02-19,2020-02-19 16:15:00 UTC,1462872,2020-02-19 20:54:43 UTC,2020-03-02 14:09:56 UTC,41.1192493768,-8.5924012721,,Vila Nova de Gaia,,Troglodytes troglodytes,Eurasian Wren,Aves
38855793,2020-02-19,2020-02-19 16:19:00 UTC,1462872,2020-02-19 20:54:44 UTC,2020-03-02 14:09:55 UTC,41.1192916811,-8.5926445084,,Vila Nova de Gaia,,Sylvia atricapilla,Eurasian Blackcap,Aves
38859171,2020-02-19,2020-02-19 15:19:52 UTC,1531239,2020-02-19 22:03:15 UTC,2020-02-19 22:31:58 UTC,38.6462366667,-9.1867816667,,Almada,,Phylloscopus collybita,Common Chiffchaff,Aves
38861887,2020-02-17,2020-02-17 11:19:00 UTC,447200,2020-02-19 23:20:15 UTC,2020-02-23 22:06:27 UTC,37.1423849139,-8.6074803025,,Portimão,,Pandion haliaetus,Osprey,Aves
38878584,2020-02-20,2020-02-20 09:54:00 UTC,3042,2020-02-20 10:29:23 UTC,2020-02-20 14:04:12 UTC,37.0338580027,-7.9531574901,,Faro,,Egretta garzetta,Little Egret,Aves
38880674,2020-02-20,2020-02-20 11:54:54 UTC,1531239,2020-02-20 12:28:20 UTC,2020-02-23 13:33:00 UTC,38.6204308433,-9.073390535,,Almada,,Hieraaetus pennatus,Booted Eagle,Aves
38905620,2020-02-20,2020-02-20 16:31:24 UTC,1531239,2020-02-20 17:00:34 UTC,2020-02-23 13:30:58 UTC,38.6464185794,-9.1864059493,,Almada,,Passer domesticus,House Sparrow,Aves
38905673,2020-02-20,2020-02-20 16:27:22 UTC,1531239,2020-02-20 17:03:19 UTC,2020-02-21 10:29:05 UTC,38.646405,-9.1865466667,,Almada,,Streptopelia decaocto,Eurasian Collared-Dove,Aves
38905693,2020-02-20,2020-02-20 16:20:11 UTC,1531239,2020-02-20 17:03:50 UTC,2020-02-23 13:30:53 UTC,38.6462916667,-9.1865066667,,Almada,,Turdus merula,Eurasian Blackbird,Aves
38910474,2020-02-19,2020-02-19 21:58:00 UTC,1249002,2020-02-20 18:06:09 UTC,2020-02-20 18:35:35 UTC,37.027975,-7.8179383333,,Olhão,,Numenius phaeopus,Whimbrel,Aves
38910476,2020-02-19,2020-02-19 22:11:00 UTC,1249002,2020-02-20 18:06:09 UTC,2020-02-23 22:03:40 UTC,37.0063116667,-7.8219916667,,Olhão,,Podiceps nigricollis,Eared Grebe,Aves
38910491,2020-02-19,2020-02-19 22:55:00 UTC,1249002,2020-02-20 18:06:12 UTC,2020-02-20 18:14:40 UTC,37.0144866667,-7.8075683333,,Olhão,,Larus fuscus,Lesser Black-backed Gull,Aves
38910493,2020-02-19,2020-02-19 22:54:00 UTC,1249002,2020-02-20 18:06:12 UTC,2020-02-23 22:03:35 UTC,37.0849803281,-7.9171625728,,Olhão,,Haematopus ostralegus,Eurasian Oystercatcher,Aves
38910494,2020-02-19,2020-02-19 22:54:00 UTC,1249002,2020-02-20 18:06:12 UTC,2020-02-23 13:30:31 UTC,37.0162033333,-7.8093233333,,Olhão,,Ciconia ciconia,White Stork,Aves
38910508,2020-02-19,2020-02-19 22:48:00 UTC,1249002,2020-02-20 18:06:15 UTC,2020-02-23 13:30:35 UTC,37.0234733333,-7.8089166667,,Olhão,,Platalea leucorodia,Eurasian Spoonbill,Aves
38915696,2020-02-19,2020-02-19 22:32:00 UTC,1249002,2020-02-20 18:48:36 UTC,2020-02-20 22:10:19 UTC,37.0194483333,-7.8031533333,,Olhão,,Phylloscopus collybita,Common Chiffchaff,Aves
38915697,2020-02-19,2020-02-19 22:07:00 UTC,1249002,2020-02-20 18:48:36 UTC,2020-02-23 12:41:44 UTC,37.0253533333,-7.8099366667,,Olhão,,Platalea leucorodia,Eurasian Spoonbill,Aves
38915698,2020-02-19,2020-02-19 22:05:00 UTC,1249002,2020-02-20 18:48:36 UTC,2020-02-23 12:41:45 UTC,37.0267183333,-7.811095,,Olhão,,Ardea cinerea,Grey Heron,Aves
38915700,2020-02-19,2020-02-19 22:03:00 UTC,1249002,2020-02-20 18:48:39 UTC,2020-02-23 12:41:33 UTC,37.027375,-7.8130616667,,Olhão,,Pluvialis squatarola,Black-bellied Plover,Aves
38915701,2020-02-19,2020-02-20 03:04:00 UTC,1249002,2020-02-20 18:48:40 UTC,2020-02-23 12:41:28 UTC,37.1385781024,-7.907503469,,Olhão,,Limosa lapponica,Bar-tailed Godwit,Aves
38915702,2020-02-19,2020-02-20 02:56:00 UTC,1249002,2020-02-20 18:48:40 UTC,2020-03-17 12:19:56 UTC,37.0279,-7.8204716667,,Olhão,,Charadrius hiaticula,Common Ringed Plover,Aves
38915704,2020-02-19,2020-02-20 02:55:00 UTC,1249002,2020-02-20 18:48:42 UTC,2020-02-23 12:41:32 UTC,37.0274716667,-7.8224116667,,Olhão,,Chroicocephalus ridibundus,Black-headed Gull,Aves
38915705,2020-02-19,2020-02-20 02:51:00 UTC,1249002,2020-02-20 18:48:43 UTC,2020-02-23 12:41:26 UTC,37.0257183333,-7.8268866667,,Olhão,,Egretta garzetta,Little Egret,Aves
38915706,2020-02-19,2020-02-20 02:45:00 UTC,1249002,2020-02-20 18:48:43 UTC,2020-02-23 12:41:25 UTC,37.198612719,-7.892259862,,Olhão,,Haematopus ostralegus,Eurasian Oystercatcher,Aves
38915707,2020-02-19,2020-02-20 02:06:00 UTC,1249002,2020-02-20 18:48:44 UTC,2020-02-23 12:41:25 UTC,37.02373,-7.8380083333,,Olhão,,Ciconia ciconia,White Stork,Aves
38918333,2020-02-20,2020-02-20 17:22:08 UTC,2594157,2020-02-20 20:16:37 UTC,2020-02-23 13:29:49 UTC,41.1686738179,-8.6788357794,,Porto,,Chroicocephalus ridibundus,Black-headed Gull,Aves
38920200,2020-02-19,2020-02-19 21:10:00 UTC,2590288,2020-02-20 21:13:03 UTC,2020-02-23 13:29:15 UTC,37.3204302058,-8.878830336,,Aljezur,,Ciconia ciconia,White Stork,Aves
38935355,2020-02-19,2020-02-19 09:34:00 UTC,1997051,2020-02-20 23:25:06 UTC,2020-02-23 12:40:33 UTC,39.2454992171,-9.3114368365,,Lourinhã,,Anas platyrhynchos,Mallard,Aves
38935799,2020-02-19,2020-02-19 09:28:00 UTC,1997051,2020-02-20 23:27:17 UTC,2020-02-23 12:40:29 UTC,39.2444552149,-9.3099485527,,Lourinhã,,Turdus merula,Eurasian Blackbird,Aves
38936148,2020-02-19,2020-02-19 09:28:00 UTC,1997051,2020-02-20 23:28:55 UTC,2020-02-23 12:40:27 UTC,39.2449405114,-9.310249752,,Lourinhã,,Turdus merula,Eurasian Blackbird,Aves
38938565,2020-02-19,2020-02-19 23:01:00 UTC,1249002,2020-02-20 23:41:19 UTC,2020-02-23 13:28:49 UTC,37.030985,-7.8157733333,,Olhão,,Sylvia melanocephala,Sardinian Warbler,Aves
38938569,2020-02-19,2020-02-19 20:56:00 UTC,1249002,2020-02-20 23:41:19 UTC,2020-02-24 22:41:42 UTC,37.023775,-7.838925,,Olhão,,Carduelis carduelis,European Goldfinch,Aves
38938570,2020-02-19,2020-02-19 21:58:00 UTC,1249002,2020-02-20 23:41:19 UTC,2020-02-23 13:28:43 UTC,37.03317,-7.8105216667,,Olhão,,Chroicocephalus ridibundus,Black-headed Gull,Aves
38938582,2020-02-19,2020-02-19 22:02:00 UTC,1249002,2020-02-20 23:41:23 UTC,2020-02-23 13:28:44 UTC,37.0328116667,-7.8102583333,,Olhão,,Chroicocephalus ridibundus,Black-headed Gull,Aves
38938583,2020-02-19,2020-02-19 22:07:00 UTC,1249002,2020-02-20 23:41:23 UTC,2020-02-23 13:28:47 UTC,37.0323866667,-7.8098866667,,Olhão,,Charadrius hiaticula,Common Ringed Plover,Aves
38938586,2020-02-19,2020-02-19 22:25:00 UTC,1249002,2020-02-20 23:41:23 UTC,2020-02-23 22:02:44 UTC,37.0302233333,-7.8117833333,,Olhão,,Egretta garzetta,Little Egret,Aves
38938594,2020-02-19,2020-02-19 22:30:00 UTC,1249002,2020-02-20 23:41:26 UTC,2020-02-23 22:02:42 UTC,37.03057,-7.8117833333,,Olhão,,Actitis hypoleucos,Common Sandpiper,Aves
38938597,2020-02-19,2020-02-19 22:34:00 UTC,1249002,2020-02-20 23:41:27 UTC,2020-02-23 22:02:41 UTC,37.0309716667,-7.811855,,Olhão,,Actitis hypoleucos,Common Sandpiper,Aves
38938598,2020-02-19,2020-02-19 22:35:00 UTC,1249002,2020-02-20 23:41:27 UTC,2020-02-23 22:02:40 UTC,37.031185,-7.811875,,Olhão,,Tringa totanus,Common Redshank,Aves
38938606,2020-02-19,2020-02-19 22:36:00 UTC,1249002,2020-02-20 23:41:29 UTC,2020-02-23 22:02:33 UTC,37.0311866667,-7.811875,,Olhão,,Tringa totanus,Common Redshank,Aves
38938611,2020-02-19,2020-02-19 22:37:00 UTC,1249002,2020-02-20 23:41:30 UTC,2020-02-23 22:02:34 UTC,37.031325,-7.8118883333,,Olhão,,Calidris alba,Sanderling,Aves
38938614,2020-02-19,2020-02-19 22:37:00 UTC,1249002,2020-02-20 23:41:30 UTC,2020-02-23 22:02:36 UTC,37.0313266667,-7.8118883333,,Olhão,,Charadrius hiaticula,Common Ringed Plover,Aves
38938620,2020-02-19,2020-02-19 22:38:00 UTC,1249002,2020-02-20 23:41:32 UTC,2020-02-23 22:02:39 UTC,37.0314683333,-7.8118983333,,Olhão,,Charadrius hiaticula,Common Ringed Plover,Aves
38938622,2020-02-19,2020-02-19 22:44:00 UTC,1249002,2020-02-20 23:41:33 UTC,2020-02-23 22:02:30 UTC,37.031735,-7.813335,,Olhão,,Serinus serinus,European Serin,Aves
38938627,2020-02-19,2020-02-19 22:55:00 UTC,1249002,2020-02-20 23:41:34 UTC,2020-02-23 22:02:29 UTC,37.0313783333,-7.8160416667,,Olhão,,Saxicola rubicola,European Stonechat,Aves
38938636,2020-02-19,2020-02-19 23:10:00 UTC,1249002,2020-02-20 23:41:36 UTC,2020-02-21 10:33:17 UTC,37.030965,-7.8180433333,,Olhão,,Sylvia melanocephala,Sardinian Warbler,Aves
38938638,2020-02-19,2020-02-19 23:16:00 UTC,1249002,2020-02-20 23:41:36 UTC,2020-02-21 10:32:29 UTC,37.0309916667,-7.81971,,Olhão,,Phalacrocorax carbo,Great Cormorant,Aves
38938640,2020-02-19,2020-02-19 23:46:00 UTC,1249002,2020-02-20 23:41:36 UTC,2020-02-23 22:02:02 UTC,37.034015,-7.8187433333,,Olhão,,Cyanopica cooki,Iberian Magpie,Aves
38951391,2020-02-20,2020-02-20 08:28:21 UTC,2569885,2020-02-21 06:48:19 UTC,2020-02-23 12:39:30 UTC,38.738483429,-9.1537332535,,Lisboa,,Gallinula chloropus,Eurasian Moorhen,Aves
38951422,2020-02-19,2020-02-19 08:31:20 UTC,2569885,2020-02-21 06:50:31 UTC,2020-02-23 12:39:26 UTC,38.7385406494,-9.1554746628,,Lisboa,,Erithacus rubecula,European Robin,Aves
38955493,2020-02-21,2020-02-21 10:10:00 UTC,1092269,2020-02-21 12:03:25 UTC,2020-04-19 23:05:44 UTC,38.6646231124,-9.1687131664,,Almada,,Cyanistes caeruleus,Eurasian Blue Tit,Aves
38955494,2020-02-21,2020-02-21 09:47:00 UTC,1092269,2020-02-21 12:03:25 UTC,2020-02-23 13:28:37 UTC,38.6646090535,-9.1647723308,,Almada,,Jynx torquilla,Eurasian Wryneck,Aves
38955748,2020-01-31,2020-01-31 13:01:00 UTC,3098,2020-02-21 12:18:36 UTC,2020-02-23 12:39:08 UTC,37.0997581482,-8.3347139359,,Silves,,Anas platyrhynchos,Mallard,Aves
38955749,2020-01-31,2020-01-31 13:02:00 UTC,3098,2020-02-21 12:18:36 UTC,2020-02-23 12:39:09 UTC,37.0997581482,-8.3347139359,,Silves,,Gallinula chloropus,Eurasian Moorhen,Aves
38955750,2020-01-31,2020-01-31 13:37:00 UTC,3098,2020-02-21 12:18:38 UTC,2020-02-23 12:39:10 UTC,37.0997581482,-8.3347139359,,Silves,,Phoenicopterus roseus,Greater Flamingo,Aves
38955752,2020-01-31,2020-01-31 13:59:00 UTC,3098,2020-02-21 12:18:39 UTC,2020-02-23 12:39:11 UTC,37.0997581482,-8.3347139359,,Silves,,Falco tinnunculus,Eurasian Kestrel,Aves
38955753,2020-01-31,2020-01-31 13:22:00 UTC,3098,2020-02-21 12:18:39 UTC,2020-02-22 08:33:50 UTC,37.0997581482,-8.3347139359,,Silves,,Circus aeruginosus,Western Marsh-Harrier,Aves
38955755,2020-01-31,2020-01-31 13:14:00 UTC,3098,2020-02-21 12:18:41 UTC,2020-02-26 13:39:07 UTC,37.0997581482,-8.3347139359,,Silves,,Saxicola rubicola,European Stonechat,Aves
38955757,2020-01-01,2020-01-01 16:05:00 UTC,3098,2020-02-21 12:18:42 UTC,2020-02-23 12:39:04 UTC,37.2164344788,-8.1232013702,,Loulé,,Saxicola rubicola,European Stonechat,Aves
38955758,2020-01-31,2020-01-31 12:57:00 UTC,3098,2020-02-21 12:18:43 UTC,2020-02-23 13:39:32 UTC,37.0517961174,-8.2727833107,,Silves,,Vanellus vanellus,Northern Lapwing,Aves
38957988,2020-01-31,2020-01-31 13:00:00 UTC,3098,2020-02-21 12:32:08 UTC,2020-02-23 12:39:01 UTC,37.0997581482,-8.3347139359,,Silves,,Plegadis falcinellus,Glossy Ibis,Aves
38957989,2020-01-31,2020-01-31 12:57:00 UTC,3098,2020-02-21 12:32:08 UTC,2020-02-23 12:39:00 UTC,37.0997581482,-8.3347139359,,Silves,,Platalea leucorodia,Eurasian Spoonbill,Aves
38957991,2020-01-31,2020-01-31 13:46:00 UTC,3098,2020-02-21 12:32:09 UTC,2020-02-23 12:38:59 UTC,37.0997581482,-8.3347139359,,Silves,,Linaria cannabina,Eurasian Linnet,Aves
38958000,2020-01-01,2020-01-01 16:03:00 UTC,3098,2020-02-21 12:32:11 UTC,2020-02-23 12:38:58 UTC,37.0993144175,-8.3379164403,,Silves,,Chroicocephalus ridibundus,Black-headed Gull,Aves
38958002,2020-01-31,2020-01-31 16:15:00 UTC,3098,2020-02-21 12:32:12 UTC,2020-02-22 08:32:36 UTC,37.2173309326,-8.1204051971,,Loulé,,Emberiza calandra,Corn Bunting,Aves
38958005,2020-01-31,2020-01-31 13:49:00 UTC,3098,2020-02-21 12:32:12 UTC,2020-02-23 12:38:55 UTC,37.0997581482,-8.3347139359,,Silves,,Saxicola rubicola,European Stonechat,Aves
38958009,2020-01-31,2020-01-31 17:03:00 UTC,3098,2020-02-21 12:32:14 UTC,2020-02-23 12:38:54 UTC,37.2173309326,-8.1204051971,,Loulé,,Fringilla coelebs,Common Chaffinch,Aves
38958013,2020-01-31,2020-01-31 17:08:00 UTC,3098,2020-02-21 12:32:15 UTC,2020-02-26 13:38:54 UTC,37.2173309326,-8.1204051971,,Loulé,,Saxicola rubicola,European Stonechat,Aves
38958018,2020-01-31,2020-01-31 17:10:00 UTC,3098,2020-02-21 12:32:16 UTC,2020-02-23 13:27:33 UTC,37.2173309326,-8.1204051971,,Loulé,,Chloris chloris,European Greenfinch,Aves
38958020,2020-01-31,2020-01-31 13:19:00 UTC,3098,2020-02-21 12:32:17 UTC,2020-02-23 13:27:32 UTC,37.0997581482,-8.3347139359,,Silves,,Bubulcus ibis,Cattle Egret,Aves
38958023,2020-01-31,2020-01-31 13:19:00 UTC,3098,2020-02-21 12:32:17 UTC,2020-02-23 13:27:31 UTC,37.0997581482,-8.3347139359,,Silves,,Bubulcus ibis,Cattle Egret,Aves
38958034,2020-02-07,2020-02-07 13:36:00 UTC,3098,2020-02-21 12:32:20 UTC,2020-02-23 13:28:28 UTC,37.0734443665,-8.2981834412,,Albufeira,,Phalacrocorax carbo,Great Cormorant,Aves
38958039,2020-02-14,2020-02-14 14:57:00 UTC,3098,2020-02-21 12:32:21 UTC,2020-02-23 18:37:33 UTC,37.2313079834,-8.0038490295,,Loulé,,Aegithalos caudatus,Long-tailed Tit,Aves
38961045,2020-01-01,2020-01-01 16:03:00 UTC,3098,2020-02-21 12:48:53 UTC,2020-02-23 13:27:29 UTC,37.2164344788,-8.1232013702,,Loulé,,Sturnus unicolor,Spotless Starling,Aves
38972497,2020-02-13,2020-02-13 14:18:00 UTC,1896377,2020-02-21 13:56:43 UTC,2020-02-24 02:28:01 UTC,38.4749260889,-8.7729654815,,Palmela,,Asio flammeus,Short-eared Owl,Aves
38975609,2020-02-21,2020-02-21 12:30:11 UTC,1360566,2020-02-21 14:14:04 UTC,2020-02-23 13:27:19 UTC,38.947063446,-8.0239162445,,Mora,,Estrilda astrild,Common Waxbill,Aves
38976006,2020-01-29,2020-01-29 08:11:00 UTC,1896377,2020-02-21 14:16:16 UTC,2020-04-17 23:16:41 UTC,38.7095672668,-9.4886915768,,Cascais,,Morus bassanus,Northern Gannet,Aves
38976429,2020-01-29,2020-01-29 07:53:00 UTC,1896377,2020-02-21 14:18:37 UTC,2020-02-23 13:27:11 UTC,38.709345334,-9.4863430216,,Cascais,,Calidris maritima,Purple Sandpiper,Aves
38976721,2020-02-05,2020-02-05 14:38:00 UTC,1896377,2020-02-21 14:20:13 UTC,2020-02-23 13:27:09 UTC,38.6439656292,-9.144284529,,Seixal,,Chroicocephalus ridibundus,Black-headed Gull,Aves
38982870,2020-02-19,2020-02-19 09:00:22 UTC,1546134,2020-02-21 16:04:07 UTC,2020-02-23 23:22:22 UTC,38.7532382266,-9.1563618556,,Lisboa,,Chroicocephalus ridibundus,Black-headed Gull,Aves
38983482,2020-02-21,2020-02-21 16:25:30 UTC,2262613,2020-02-21 16:26:26 UTC,2020-03-02 14:08:46 UTC,32.6726697767,-16.9021003693,,Funchal,Madeira,Fringilla coelebs maderensis,Madeiran Chaffinch,Aves
38985653,2020-02-21,2020-02-21 17:14:46 UTC,2589898,2020-02-21 17:50:20 UTC,2020-02-23 22:00:55 UTC,41.1680183411,-8.6786699295,,Porto,,Alopochen aegyptiaca,Egyptian Goose,Aves
